#Time,X,Y,Z,CONF
000220.110,0.63,0.79,0.15,85
000220.210,0.59,0.82,0.20,59
000220.310,0.61,0.79,0.10,90
000220.410,0.62,0.78,0.01,86
000220.510,0.63,0.76,-0.04,89
000220.610,0.64,0.76,-0.08,89
000220.710,0.64,0.77,-0.01,88
000220.810,0.62,0.80,0.09,60
000220.920,0.62,0.78,0.13,85
000221.020,0.64,0.76,0.04,88
000221.120,0.63,0.77,0.07,89
000221.220,0.62,0.79,0.16,58
000221.320,0.62,0.78,0.09,93
000221.420,0.59,0.82,0.17,54
000221.520,0.61,0.79,0.08,93
000221.620,0.63,0.77,0.01,91
000221.720,0.61,0.79,0.12,58
000221.820,0.61,0.79,0.15,82
000221.920,0.63,0.78,0.16,90
000222.020,0.63,0.79,0.16,92
000222.120,0.62,0.78,0.05,82
000222.220,0.63,0.77,0.11,80
000222.320,0.62,0.79,0.18,63
000222.420,0.63,0.78,0.08,86
000222.520,0.64,0.76,0.05,99
000222.620,0.63,0.76,0.11,81
000222.720,0.64,0.76,0.06,97
000222.820,0.65,0.75,-0.01,87
000222.920,0.61,0.78,0.09,60
000223.020,0.60,0.80,0.16,62
000223.120,0.60,0.80,0.18,85
000223.220,0.60,0.80,0.24,64
000223.320,0.60,0.79,0.23,87
000223.420,0.62,0.77,0.12,89
000223.520,0.63,0.76,0.03,87
000223.620,0.64,0.75,-0.04,84
000223.720,0.63,0.78,0.07,63
000223.820,0.64,0.77,0.01,92
000223.920,0.64,0.75,-0.06,83
000224.020,0.63,0.76,-0.02,92
000224.120,0.64,0.76,0.02,92
000224.220,0.63,0.76,0.08,83
000224.320,0.63,0.77,0.12,83
000224.420,0.63,0.77,0.17,79
000224.520,0.63,0.78,0.23,63
000224.620,0.62,0.79,0.22,87
000224.720,0.63,0.80,0.21,89
000224.820,0.61,0.81,0.20,85
000224.920,0.61,0.82,0.26,60
000225.020,0.59,0.83,0.30,59
000225.120,0.62,0.81,0.16,84
000225.220,0.60,0.82,0.14,87
000225.320,0.61,0.80,0.06,90
